,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
14,Chan Kim,5,5,4,3,5,4,3,4,4,3,4,3,4,3,6,3,4,5,4,4,2,4,2,3,3,5,4,4,3,4,3,6,4,3,4,4,4,4,3,4,3,5,3,4,5,3,4,4,3,5,4,4,4,4,3,3,3,4,3,5,2,5,4,4,5,5,2,5,4,3,4,4
15,James Hahn,4,4,4,3,5,4,2,4,5,4,4,2,4,3,5,3,4,4,3,4,3,5,3,5,3,4,4,4,4,5,3,5,3,3,4,4,4,4,3,5,3,5,3,3,5,5,4,4,3,4,4,3,4,4,4,4,3,4,2,5,3,4,4,4,4,4,3,4,6,3,4,4
16,Tom Hoge,4,4,3,5,2,4,2,4,5,4,5,5,4,5,4,3,4,5,4,4,5,2,5,3,3,4,4,4,4,3,4,3,5,3,5,5,4,4,3,3,5,3,3,4,4,4,4,3,4,3,4,3,4,4,4,5,2,5,3,4,3,4,3,4,4,4,3,5,5,3,4,4
17,K.H. Lee,3,4,4,3,5,4,2,4,4,5,4,3,4,3,4,3,5,6,3,4,2,4,3,5,2,4,4,5,5,6,2,5,4,3,4,4,5,5,3,3,3,5,3,4,4,4,5,4,3,4,5,3,5,4,4,4,3,4,3,4,3,4,4,4,4,4,3,5,3,3,4,4
18,Shugo Imahira,4,4,3,3,5,4,2,6,5,5,4,3,4,4,5,2,4,5,4,4,3,4,4,4,3,4,4,5,5,3,3,5,4,3,5,5,4,3,5,3,5,3,3,3,4,4,4,3,3,4,5,3,3,4,4,4,2,4,4,4,3,4,4,4,4,5,3,5,4,3,3,4
19,Si Woo Kim,4,5,3,4,3,5,2,4,3,4,5,4,3,5,4,3,4,4,4,5,4,3,5,4,3,4,5,4,4,3,4,3,5,3,4,3,4,4,3,4,4,5,3,3,4,4,4,4,3,5,4,3,6,4,4,4,3,4,3,4,3,4,5,4,4,4,3,5,4,2,4,4
20,Henrik Norlander,5,4,3,4,3,4,3,5,4,4,4,5,3,5,4,3,3,5,4,5,4,3,5,4,3,5,6,4,4,3,4,2,5,2,4,5,5,4,5,3,5,3,3,4,4,5,4,3,4,3,4,3,4,5,4,3,4,3,4,3,2,3,3,4,5,3,4,3,4,3,5,4
21,Hiroshi Iwata,3,4,5,2,5,4,2,3,3,4,4,2,4,3,5,3,3,4,5,4,3,6,2,5,3,4,4,4,5,5,3,5,4,3,4,4,4,4,3,4,3,5,3,4,4,4,6,6,3,5,4,3,4,4,4,4,3,4,3,5,3,4,4,4,4,4,2,5,4,3,3,6
22,Matt Jones,3,3,3,5,3,4,3,4,4,4,4,4,3,6,4,3,3,4,4,4,4,3,5,3,3,4,5,4,4,3,5,3,4,3,3,5,4,4,3,4,3,5,3,4,4,4,4,4,3,5,5,4,5,5,4,4,3,5,3,4,3,4,3,4,3,5,4,5,4,3,4,4
23,Alex Noren,4,4,3,4,3,5,2,4,3,4,4,5,3,5,3,3,4,5,4,3,5,3,5,4,3,4,5,4,3,2,4,3,5,3,4,4,4,4,3,5,2,5,2,5,5,4,4,4,3,5,4,4,4,4,4,4,3,5,3,4,2,4,4,4,4,5,3,5,4,5,4,4
24,Adam Long,5,4,3,4,3,5,2,6,4,4,4,4,3,5,4,3,5,4,5,5,5,2,5,4,3,4,4,4,4,2,4,2,4,3,3,4,4,4,3,4,2,4,3,4,5,4,5,4,3,6,4,3,5,4,5,4,3,4,3,5,3,4,5,4,4,4,3,4,3,3,4,4
25,Maverick McNealy,5,4,3,4,6,5,2,4,4,4,4,4,4,4,4,3,4,5,5,4,4,4,5,3,3,4,5,4,4,2,4,3,4,3,4,4,4,5,4,3,5,4,3,4,5,4,4,3,4,3,5,4,4,4,4,4,4,2,5,3,2,4,4,3,4,3,4,3,5,3,3,5
26,Wyndham Clark,4,4,3,3,4,5,3,4,4,4,4,3,5,4,6,2,4,4,4,4,3,5,2,6,3,3,4,4,3,4,3,4,4,3,5,4,4,4,3,5,3,4,3,5,4,4,5,4,3,5,3,3,3,5,4,4,2,4,3,6,3,4,4,4,4,4,3,6,5,2,4,5
27,Keita Nakajima (a),4,4,3,5,3,6,3,4,5,4,3,5,3,4,4,3,5,5,4,4,4,3,5,4,4,4,4,4,4,3,4,3,5,2,4,4,4,4,5,2,5,3,3,5,5,4,5,3,4,3,5,3,3,4,4,5,5,3,5,4,3,4,4,3,4,3,4,3,4,3,3,4
28,Xander Schauffele,3,4,2,4,2,5,3,4,5,4,5,3,3,5,5,4,4,5,6,5,5,3,6,4,3,4,4,4,4,4,4,3,4,3,4,4,4,5,4,3,5,4,3,4,4,3,4,3,3,4,4,3,4,4,4,4,4,3,5,5,3,4,4,3,4,2,5,3,5,3,4,3
29,Troy Merritt,4,4,4,3,5,4,3,4,6,3,4,2,4,2,5,3,4,4,4,4,2,4,4,5,3,4,5,3,4,3,3,6,3,3,4,4,4,4,4,7,3,4,3,4,5,4,4,4,5,5,4,3,4,5,4,4,4,2,5,4,3,4,5,4,3,3,4,3,5,3,4,4
30,Charley Hoffman,4,4,4,3,5,5,2,4,4,4,6,3,4,4,4,3,3,5,4,4,3,5,4,5,3,4,5,5,4,4,2,6,4,2,4,4,5,3,6,3,5,4,3,4,5,4,4,2,4,3,5,3,4,3,4,4,3,2,5,4,3,4,4,4,4,3,4,3,4,3,5,4
31,Joaquin Niemann,4,3,3,4,3,4,3,3,4,4,4,3,3,4,4,3,3,5,5,5,4,3,5,3,3,6,4,4,5,3,4,3,4,3,4,3,4,3,3,5,3,5,2,4,4,7,5,5,3,5,4,3,4,4,4,4,2,4,3,5,2,4,3,4,5,4,4,7,5,3,4,5
32,Naoto Nakanishi,4,4,2,5,3,4,3,5,5,4,4,4,3,5,4,4,4,4,4,5,5,3,5,5,5,5,4,4,3,3,4,3,4,3,4,4,4,5,5,3,4,4,3,4,4,4,3,3,6,4,5,3,5,4,3,4,4,3,6,3,2,4,4,4,4,3,4,2,4,2,3,4
33,Adam Schenk,5,4,4,4,3,4,3,4,3,4,3,4,2,5,4,3,4,4,5,4,4,3,5,5,2,4,5,5,4,3,4,3,5,3,4,4,3,5,3,4,4,4,3,5,4,4,3,3,2,5,4,3,4,5,3,4,3,5,3,5,3,4,6,4,4,4,2,6,4,4,4,5
34,Yuki Inamori,4,4,4,4,3,5,3,4,5,4,3,4,3,5,4,2,4,4,4,4,4,3,5,3,4,4,4,4,3,4,4,3,5,3,5,5,4,3,2,4,3,7,2,4,5,5,4,5,3,6,4,3,4,5,4,3,5,3,4,4,3,4,4,4,3,3,5,3,5,3,4,4
35,Kyle Stanley,4,4,5,2,5,5,2,4,4,4,3,3,4,3,4,3,4,7,4,4,4,4,3,5,3,4,5,4,3,5,3,6,4,3,4,4,5,4,5,3,5,4,3,3,5,4,4,3,5,4,4,3,3,4,4,4,4,3,4,4,3,4,5,3,4,3,5,3,5,3,3,4
36,Tomoharu Otsuki,4,4,3,4,3,4,3,5,4,4,4,5,3,4,4,2,5,5,5,4,5,2,6,4,3,4,4,4,4,4,4,3,5,2,4,4,4,5,4,3,4,3,3,4,4,4,4,3,5,4,4,3,4,4,5,4,3,4,3,5,3,4,4,4,4,4,3,6,4,3,4,4
37,Jinichiro Kozuma,4,4,3,6,3,4,3,5,5,4,3,4,3,5,5,3,4,6,4,4,5,3,4,4,5,4,5,4,4,3,4,3,5,2,4,4,5,4,4,2,5,4,3,4,5,4,4,3,4,6,4,2,4,4,4,4,4,3,4,4,3,4,4,4,3,2,4,3,4,2,4,5
38,Shaun Norris,4,4,4,4,5,4,3,4,5,4,3,3,3,3,4,2,4,5,3,3,3,4,3,6,3,4,4,4,4,5,3,7,5,3,4,4,4,4,3,4,4,5,2,4,4,4,4,5,3,5,4,3,5,5,5,4,3,4,3,4,3,4,3,4,4,4,3,6,5,2,4,5
39,Rikuya Hoshino,5,4,4,3,4,4,3,5,4,4,3,4,4,3,5,2,4,4,5,4,3,6,2,4,3,4,3,4,5,5,3,6,3,3,4,5,5,3,4,4,5,4,3,4,4,4,4,4,3,4,5,3,4,5,4,4,4,3,5,5,3,3,6,4,4,3,5,2,5,2,4,3
40,Ryutaro Nagano,5,4,4,3,6,4,4,4,4,3,4,3,5,3,4,3,4,4,4,4,3,6,3,5,3,4,4,5,4,4,2,4,4,4,4,4,4,4,5,3,5,4,2,4,5,4,4,3,5,3,5,2,5,4,4,4,4,2,6,5,3,4,4,4,4,2,4,3,5,2,4,5
41,Andrew Putnam,4,4,3,5,4,4,3,4,5,4,4,5,3,5,4,4,5,3,3,4,4,2,5,5,3,5,4,4,3,3,5,3,5,3,4,4,4,4,4,3,4,3,4,4,5,4,4,3,5,4,5,3,4,4,4,4,5,3,6,4,3,4,4,3,4,2,4,3,5,3,4,4
42,Harry Higgs,5,4,4,3,4,5,3,4,4,3,4,3,4,3,4,3,3,5,4,4,3,4,3,5,3,4,4,4,5,5,2,5,4,3,5,5,4,3,3,4,3,4,4,3,5,5,4,4,3,5,5,2,4,5,3,3,3,4,4,4,4,4,4,4,4,4,3,5,6,4,4,5
43,Pat Perez,4,4,2,5,3,5,3,4,4,4,4,4,2,6,4,5,3,4,5,5,4,3,5,4,2,5,4,4,3,3,4,2,5,3,3,5,4,3,3,4,3,5,3,4,4,5,5,4,3,5,4,3,5,6,4,4,4,2,5,4,2,6,5,3,5,3,5,3,5,3,4,4
44,Rickie Fowler,4,3,4,3,4,4,3,7,4,4,4,3,4,3,5,3,3,5,4,4,4,4,3,6,3,4,4,4,3,4,3,7,3,3,4,4,4,4,5,3,5,4,3,5,4,4,4,3,4,4,4,3,4,4,4,3,3,5,3,4,3,4,5,4,4,5,2,5,6,3,4,4
45,Ryan Palmer,4,4,4,3,5,4,3,5,5,4,5,3,4,3,5,3,4,4,4,3,3,4,3,4,3,4,4,4,4,5,4,5,3,3,4,4,4,4,3,4,3,4,3,4,5,3,5,4,3,5,4,3,4,5,4,4,2,6,3,5,4,4,4,3,6,4,3,5,3,3,5,5
46,Ryuichi Oiwa,4,4,3,5,3,5,2,3,4,5,5,3,3,6,4,3,4,5,5,4,4,3,5,4,2,4,5,4,4,3,4,3,5,3,4,4,5,3,4,2,4,4,3,5,5,3,4,3,4,3,5,3,4,4,4,4,4,4,4,5,3,4,4,4,3,6,3,4,5,4,4,5
47,Erik van Rooyen,4,4,6,3,4,4,3,4,4,4,4,3,4,3,4,3,4,4,5,4,3,5,4,4,3,4,4,4,3,4,3,5,4,3,3,4,5,4,3,4,4,5,3,4,5,4,4,4,3,5,4,3,5,4,4,4,2,4,3,6,3,5,3,3,4,5,4,5,4,3,5,6
48,Matthew NeSmith,5,4,4,3,5,4,3,5,4,4,5,3,4,3,4,2,4,4,3,3,4,5,3,5,3,4,4,5,5,5,3,5,4,2,5,4,4,4,4,3,5,4,3,3,5,3,4,3,4,3,6,3,4,4,3,3,3,6,5,4,3,5,5,3,4,4,3,5,4,4,5,4
49,Chris Kirk,4,4,3,4,3,4,2,4,5,4,4,4,3,5,5,3,4,4,4,4,5,3,5,4,4,5,4,4,3,3,4,3,4,3,4,4,4,5,3,4,3,5,3,4,4,4,4,4,3,5,4,3,5,4,4,4,3,5,3,4,3,4,5,4,4,6,3,5,4,3,5,5
50,Sung Kang,3,3,2,5,5,5,3,4,5,7,4,4,3,5,4,3,4,5,4,4,5,3,5,4,3,5,5,4,3,3,4,3,4,3,3,4,4,4,5,3,5,4,2,4,4,4,4,3,5,6,5,3,4,5,3,4,5,2,4,4,4,4,4,4,3,3,4,3,4,3,4,5
51,Bill Haas,4,4,3,5,3,5,3,3,4,3,4,4,3,5,4,5,4,5,4,5,5,3,5,4,2,4,4,4,4,3,5,3,6,3,4,4,4,4,4,3,6,4,3,4,4,4,4,3,5,3,4,2,4,5,4,4,4,2,5,4,3,5,5,4,4,4,4,3,5,3,4,5
52,Ryo Hisatsune,4,5,4,3,5,4,3,6,5,4,4,3,5,3,5,3,4,4,3,3,2,6,3,5,3,4,4,4,6,4,3,5,4,3,4,4,4,4,4,3,5,4,3,4,6,4,3,4,4,5,5,3,6,4,4,4,4,3,4,4,3,4,4,4,4,2,3,3,4,3,4,5
53,Jhonattan Vegas,4,3,2,6,3,4,3,5,3,4,4,4,3,4,4,3,4,4,5,3,4,3,5,5,3,5,4,5,3,3,4,3,6,3,4,4,4,4,3,5,4,6,3,3,5,5,4,3,3,5,4,3,4,5,4,4,4,3,5,4,3,5,5,5,3,3,6,3,4,3,5,5
54,Brandon Hagy,4,4,3,5,4,5,3,4,5,3,4,3,3,5,4,4,3,4,5,5,5,3,5,4,3,5,4,4,3,3,5,3,4,4,4,5,5,3,4,3,5,5,4,4,4,5,4,3,4,4,4,4,3,4,5,4,3,3,4,4,3,4,5,4,4,3,4,3,5,3,4,5
55,Will Zalatoris,5,3,3,4,3,5,3,4,4,4,4,4,3,5,4,3,4,4,5,5,4,3,5,4,4,5,4,4,4,4,5,3,5,3,4,5,5,3,5,3,5,4,3,4,4,4,4,3,6,5,4,3,4,4,4,4,4,3,5,4,2,5,4,3,4,2,4,3,6,3,4,4
56,Satoshi Kodaira,4,4,3,4,6,4,3,4,4,5,4,5,3,5,3,3,4,5,4,4,4,3,4,3,3,5,4,3,3,3,5,3,5,3,3,5,4,3,3,5,3,4,4,4,4,4,4,4,3,5,4,5,4,5,6,4,2,3,4,4,4,4,4,4,4,4,3,4,4,5,7,5
57,Kramer Hickok,4,4,4,2,6,4,3,4,5,3,3,3,5,2,4,2,4,5,4,4,3,5,4,4,3,4,5,4,5,5,3,5,4,3,4,5,5,5,5,3,5,3,3,4,4,4,3,3,4,4,4,3,4,4,5,4,3,4,4,5,4,4,4,4,5,5,2,5,5,4,5,4
58,Kazuki Higa,5,4,3,6,3,4,3,3,4,4,4,4,3,5,4,3,5,6,4,5,4,3,5,4,5,5,5,4,4,3,6,3,4,3,4,4,3,4,4,3,5,4,3,5,5,4,4,3,4,4,4,3,3,3,3,3,4,3,5,5,3,5,5,4,5,3,4,3,5,3,4,4
59,Tomoyasu Sugiyama,4,3,3,5,3,5,3,4,4,5,4,4,3,5,4,4,5,5,4,4,4,3,6,4,3,4,5,4,4,3,4,4,4,3,4,5,4,5,4,3,5,4,3,4,5,5,3,3,5,3,5,4,4,4,5,4,5,2,5,3,2,4,4,4,5,3,4,3,4,3,4,5
60,C.T. Pan,4,4,3,4,3,4,3,5,5,3,4,5,5,5,4,5,5,5,5,5,5,3,5,4,5,5,4,4,4,2,4,3,4,3,4,4,4,4,4,2,5,4,3,4,4,5,4,3,4,4,6,3,4,3,4,4,4,3,4,4,3,4,4,6,4,3,4,3,4,3,3,4
61,Tyler McCumber,5,4,4,3,5,4,2,3,5,4,4,2,5,3,4,4,5,6,4,4,4,4,3,4,3,4,4,4,4,4,3,5,4,2,4,5,4,4,3,7,3,6,3,4,4,4,4,4,3,4,4,3,4,3,4,4,3,4,4,5,3,5,5,5,4,6,3,5,4,3,4,5
62,Robert Streb,6,4,4,4,3,4,3,4,4,4,5,4,3,5,4,3,4,6,8,5,4,3,5,4,3,4,5,4,4,3,4,4,5,4,4,4,4,5,4,2,4,4,3,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,5,5,4,4,3,4,3,4,3,4,4
63,Chesson Hadley,4,5,4,3,4,4,3,4,5,4,4,3,4,4,5,3,4,4,5,5,3,4,4,6,3,4,5,4,5,5,3,4,4,3,5,5,4,5,4,3,5,4,3,5,4,4,4,3,5,4,4,3,5,4,4,3,4,2,6,4,3,4,4,5,3,3,4,3,4,3,3,5
64,Brendon Todd,5,4,4,3,4,5,3,5,5,4,4,3,3,3,6,3,4,4,4,5,4,4,4,5,3,6,4,5,4,5,2,6,5,3,4,5,5,5,3,3,4,4,3,4,5,4,4,4,5,3,4,3,4,4,4,4,4,3,4,5,3,5,4,4,3,3,3,3,4,4,3,4
65,Ryosuke Kinoshita,3,6,3,4,4,5,2,3,4,4,3,4,2,5,4,2,4,5,4,6,5,2,5,3,3,4,5,4,4,4,5,3,5,4,4,5,6,4,3,5,5,4,3,4,6,4,3,3,4,5,4,4,3,4,5,5,3,3,5,4,3,4,5,5,5,3,4,3,4,3,4,5
66,Doug Ghim,4,4,4,3,6,4,2,4,6,5,4,3,4,3,5,2,4,4,4,4,2,5,3,6,3,4,3,4,3,6,3,5,4,3,5,4,5,4,4,3,5,4,3,4,5,4,5,3,4,4,5,3,5,4,4,4,4,2,5,5,3,4,5,5,4,3,5,4,5,3,4,4
67,Naoyuki Kataoka,4,4,4,3,6,4,2,5,5,4,3,2,4,4,4,3,4,3,4,5,3,4,3,5,3,4,4,4,4,5,3,5,4,3,3,5,5,4,3,5,3,4,3,5,5,5,4,6,2,6,4,3,5,6,4,4,5,3,5,4,3,4,5,3,4,3,4,3,4,3,7,4
68,Scott Vincent,4,4,4,3,5,4,3,4,6,4,4,3,5,3,4,3,4,5,4,4,3,5,4,5,3,4,4,4,5,4,3,5,4,3,4,5,4,4,4,3,6,5,2,4,6,5,3,3,4,3,6,3,3,4,4,4,4,4,4,4,5,4,5,4,4,2,5,3,5,3,4,4
69,Sepp Straka,4,4,3,7,5,5,3,4,4,5,4,3,3,4,3,3,5,5,4,5,6,3,5,4,2,4,5,3,4,3,4,3,4,3,4,4,4,4,4,3,5,4,3,4,5,4,4,3,6,5,5,4,3,6,3,5,5,2,4,5,2,4,5,4,4,3,4,2,5,3,5,4
70,Roger Sloan,4,4,3,4,4,5,3,3,4,4,4,4,3,5,4,4,5,5,4,5,6,3,5,4,4,4,5,4,4,3,4,3,6,2,4,4,4,5,4,3,4,3,2,4,7,4,4,3,4,3,4,4,5,4,4,4,6,2,5,3,4,4,4,5,6,4,4,2,5,3,3,5
71,Wesley Bryan,4,4,4,3,7,4,5,4,4,4,4,3,4,4,5,3,4,5,5,4,2,5,3,6,3,4,5,4,4,4,3,4,4,4,5,3,4,4,4,2,5,4,3,4,4,5,4,2,4,4,5,2,5,5,4,4,4,3,5,4,5,4,4,4,5,3,5,3,6,3,3,4
72,Emiliano Grillo,6,4,5,3,5,4,3,4,5,4,4,3,5,3,5,4,4,3,3,4,3,4,3,6,3,3,4,5,4,4,3,5,4,3,5,4,4,5,5,3,6,4,3,6,4,3,4,3,4,4,4,3,6,4,4,4,4,3,5,6,3,4,5,4,4,3,4,3,5,2,4,5
73,Peter Malnati,5,4,5,4,5,5,3,5,5,4,4,3,5,3,4,3,4,4,4,4,3,4,3,4,3,3,4,4,4,5,4,5,3,2,4,6,4,6,4,3,5,5,2,4,4,4,3,4,5,4,4,3,5,4,4,4,3,2,5,5,4,4,7,4,4,3,4,4,5,3,6,4
74,Garrick Higgo,4,5,5,4,5,5,3,4,4,4,3,2,5,3,4,2,4,4,4,5,3,4,3,5,4,4,5,5,4,5,3,7,4,3,5,5,4,4,5,3,6,4,2,5,4,3,4,3,4,3,4,4,6,4,4,4,5,3,5,4,5,5,5,4,3,4,4,4,4,3,3,5
75,Doc Redman,4,4,5,4,6,4,4,4,4,5,4,3,4,4,5,3,4,5,3,4,3,4,2,6,3,3,3,4,5,4,3,6,3,3,4,4,4,4,4,3,6,5,4,4,6,5,5,4,5,3,6,2,5,4,4,4,5,3,5,5,3,4,5,5,4,3,4,3,4,2,5,4
76,Ryuji Imada,4,4,3,5,3,5,2,4,5,5,5,5,2,6,4,3,4,5,5,4,5,3,6,3,4,4,5,4,4,3,5,3,5,3,4,4,5,5,4,4,5,4,3,4,5,3,4,3,5,3,5,3,4,4,4,4,5,3,6,5,3,4,5,5,4,4,5,3,5,3,4,4
77,Carlos Ortiz,3,3,2,5,3,6,3,4,4,4,5,4,3,4,4,3,4,4,5,4,4,3,6,4,4,5,4,4,4,4,4,3,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
