,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
10,Luke List (SS),4,3,4,5,4,3,3,3,6,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,5,3,4,4,4,3,4,4,4,3,2,4,4,4,3,4,3,3,4,4,5,4,3,3,5,5,4,3,2,3,3,4,3,4,3,4,4,4,4,5,4,3,4,4,4,4,3,4
11,Keith Mitchell (SS),4,4,4,4,4,4,3,3,5,3,4,3,4,4,4,2,4,5,4,4,3,4,4,3,5,4,4,4,4,3,3,4,4,4,3,3,5,4,3,3,4,3,5,4,4,4,4,3,4,5,4,4,3,4,4,3,3,4,4,3,7,3,4,4,4,2,4,4,4,3,2,3
12,Justin Rose (SS),3,3,4,4,5,3,2,3,4,4,3,3,5,4,5,3,5,4,4,3,3,4,4,3,4,4,4,4,4,3,4,4,5,4,3,4,4,3,3,4,4,3,5,4,4,4,4,3,4,5,4,4,3,5,3,4,3,4,3,3,5,4,4,4,3,3,3,4,5,4,2,4
13,John Huh (SS),4,4,3,3,4,4,4,3,4,3,4,3,3,4,2,4,4,3,3,4,3,6,4,4,3,4,4,3,3,3,4,5,3,2,4,5,4,5,3,4,4,2,5,4,4,5,4,4,4,4,5,4,3,4,3,4,3,3,3,3,5,4,5,4,3,3,4,4,5,4,3,5
14,Jhonattan Vegas (SS),3,3,4,4,4,3,3,3,3,3,4,3,5,4,4,3,5,3,4,4,5,5,4,3,5,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,2,5,4,4,4,4,3,4,4,4,4,2,4,3,3,3,4,4,2,5,4,4,4,3,3,4,4,5,4,3,5
15,Charles Howell III (SS),3,4,2,5,4,4,3,4,4,4,3,4,4,4,4,3,4,5,5,4,4,4,5,4,4,3,4,4,5,3,4,3,3,4,3,4,4,5,3,4,4,4,3,2,5,5,3,3,5,3,2,5,3,4,4,3,3,3,5,3,6,4,4,4,3,3,3,4,5,3,3,3
16,Adam Long (SS),4,3,2,4,4,4,3,4,5,3,4,4,4,4,4,3,4,4,3,3,4,4,5,5,4,4,4,4,4,4,5,3,3,5,3,4,4,4,3,3,4,5,5,3,4,4,4,3,4,3,2,5,3,4,4,4,3,4,4,2,4,4,4,4,3,3,3,4,5,4,2,5
17,Zach Johnson (SS),3,3,3,3,3,3,4,4,4,3,4,2,3,4,4,4,3,4,4,3,4,5,4,3,3,4,3,5,4,3,5,4,4,4,5,4,4,4,3,5,4,4,5,4,4,4,4,4,3,5,5,4,3,4,3,4,3,4,3,2,5,4,4,5,3,3,4,4,5,4,3,3
18,Max McGreevy (SS),3,4,4,3,4,4,3,3,4,3,4,3,5,4,4,3,4,4,4,4,4,3,3,3,5,4,4,3,4,4,3,4,4,6,3,4,4,5,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,5,2,5,3,4,4,5,3,3,4,4,3,3,4
19,J.J. Spaun (SS),4,3,3,3,3,4,4,3,4,3,4,3,4,4,3,5,4,3,4,4,3,7,4,4,3,5,4,4,3,3,4,5,3,3,4,4,4,4,4,5,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,5,5,3,3,3,3,4,4,4,4,3,4
20,Aaron Rai (SS),4,4,3,5,3,5,2,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,3,5,4,4,5,4,2,4,3,3,5,3,3,4,4,3,3,4,2,5,4,4,4,4,3,4,4,5,4,3,4,4,5,2,4,4,3,5,5,4,4,3,4,4,4,4,3,2,4
21,Troy Merritt (SS),3,3,3,4,4,4,2,3,4,4,5,3,4,4,4,3,5,4,4,3,3,5,4,4,5,4,4,4,4,4,3,4,4,5,3,4,4,4,4,4,4,5,4,3,4,4,4,3,4,4,3,4,4,4,4,3,3,4,4,3,5,4,4,4,3,3,4,3,3,4,3,4
22,Matthias Schwab (SS),4,3,3,5,3,2,5,4,4,4,4,3,4,3,4,5,3,4,3,4,4,3,5,3,3,4,4,4,4,3,4,5,4,2,5,4,4,5,5,4,4,3,5,4,4,4,4,3,3,5,5,4,3,4,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,5,4,4
23,Corey Conners (SS),4,4,2,4,3,2,4,3,3,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,5,4,3,5,4,4,3,4,4,4,4,3,4,4,4,5,4,4,4,4,3,3,5,5,5,3,4,4,4,2,4,4,3,5,3,3,4,4,3,4,4,5,5,3,3
24,Russell Henley (SS),4,3,3,4,3,3,3,5,4,3,3,4,3,4,4,3,3,5,5,3,3,4,4,5,4,3,5,5,4,3,4,4,2,5,4,3,4,4,4,4,3,3,5,4,4,4,5,3,3,4,5,4,3,4,4,4,4,4,4,3,5,4,3,3,4,2,4,4,7,4,2,3
25,Taylor Pendrith (SS),4,4,3,4,4,4,4,5,3,3,3,4,5,5,4,2,3,4,4,4,3,4,5,5,4,3,4,4,4,4,3,4,3,5,3,3,4,5,4,3,3,5,4,3,3,4,4,4,4,5,3,4,4,3,4,4,3,4,3,2,5,5,3,5,3,4,4,4,4,5,2,3
26,Chez Reavie (SS),4,3,3,5,4,4,2,4,4,3,3,3,3,3,3,3,4,5,4,4,3,4,5,6,4,3,4,5,4,4,4,4,2,4,4,4,5,4,3,4,4,3,5,4,4,5,4,2,4,5,4,4,3,5,4,4,3,3,5,4,4,2,4,4,4,3,4,3,3,4,4,4
27,Andrew Novak (SS),3,4,3,6,3,4,3,5,4,2,3,3,4,6,3,3,4,4,4,3,3,4,4,5,5,3,3,4,3,4,4,5,4,4,4,4,4,3,4,4,4,5,4,4,3,3,3,3,4,4,3,6,4,4,3,4,4,3,4,3,5,6,4,3,3,3,3,4,4,4,3,4
28,Cameron Young (SS),4,3,4,3,3,3,5,4,4,4,3,3,3,3,5,4,3,4,4,3,4,4,4,3,3,4,4,4,5,2,6,4,4,4,5,4,4,4,2,4,3,4,6,4,4,4,3,3,6,5,5,4,3,3,5,5,3,4,3,3,4,3,4,4,4,3,4,3,4,4,3,4
29,Michael Gligic (SS),3,4,3,4,3,5,4,3,3,5,4,2,3,4,3,5,4,3,4,4,4,5,4,4,3,4,4,4,3,4,4,5,4,4,4,4,5,4,3,4,4,4,4,2,5,4,4,4,5,3,3,4,3,4,3,4,3,3,3,3,5,4,4,4,4,3,3,5,6,4,3,4
30,Joel Dahmen (SS),4,4,3,4,3,2,5,4,4,4,4,2,3,4,5,3,3,4,4,2,4,4,6,4,2,4,4,4,4,5,5,3,5,4,5,4,5,4,3,3,5,5,4,4,4,3,4,3,3,3,3,6,4,4,3,4,3,3,5,5,5,3,3,3,4,3,3,3,3,5,4,4
31,Wyndham Clark (SS),5,4,2,4,5,5,4,3,5,4,3,2,3,3,2,6,3,3,3,6,3,6,3,4,2,4,4,4,4,5,4,4,4,3,5,4,4,4,3,4,5,4,4,3,3,4,4,2,4,3,3,8,5,3,4,4,4,5,4,4,3,3,4,4,3,3,4,3,3,4,3,4
32,Matthew NeSmith (SS),4,5,2,4,4,5,4,3,4,4,4,2,3,4,3,4,4,4,4,4,2,6,4,4,3,4,4,4,3,4,3,5,4,3,3,5,5,5,3,4,4,3,5,3,4,4,4,3,4,5,6,5,3,3,4,4,3,3,4,5,3,3,4,4,3,2,5,4,2,4,4,4
33,Mito Pereira (SS),3,3,3,4,5,4,3,3,3,4,4,3,3,4,3,7,4,4,4,4,3,4,5,4,3,5,3,4,3,3,5,6,3,3,3,5,3,4,3,3,6,4,4,3,4,4,4,3,4,4,3,5,3,3,4,4,4,4,4,2,7,4,4,4,3,3,4,4,4,4,3,4
34,Scott Stallings (SS),3,4,4,4,3,4,2,3,3,3,3,3,4,4,4,3,4,5,5,3,3,4,4,5,4,3,4,4,4,3,5,4,2,5,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,5,5,4,3,3,4,4,3,5,4,3,5,4,4,4,4,3,4,4,6,4,3,5
35,David Skinns (SS),4,4,2,4,3,3,5,3,4,4,4,2,4,4,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,5,4,4,3,4,4,3,4,3,4,4,2,4,5,4,4,4,3,5,5,5,4,2,4,4,4,4,5,4,3,6,4,4,4,4,3,3,5,4,4,3,4
36,Matt Kuchar (SS),4,3,2,4,3,3,5,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,6,4,2,4,5,4,4,3,5,4,3,3,5,4,4,4,3,4,4,4,5,4,4,4,6,3,4,4,3,4,3,3,4,4,4,4,3,3,5,3,4,4,4,3,4,3,5,5,3,4
37,Jonathan Byrd (SS),3,5,3,4,4,3,5,4,3,4,3,3,3,4,4,4,2,3,4,4,3,4,6,5,3,4,3,5,4,3,4,4,4,3,6,3,3,4,3,3,4,5,4,3,4,4,5,3,4,4,3,6,4,4,4,4,3,4,4,3,3,4,6,4,3,3,3,3,5,6,3,4
38,Adam Scott (SS),4,3,4,3,4,2,5,4,4,3,4,3,3,4,5,3,3,6,6,3,4,3,4,4,2,4,5,4,4,4,4,5,4,3,4,4,4,4,3,4,5,4,4,3,4,5,4,3,4,3,3,5,4,4,4,4,3,4,3,5,3,3,4,4,4,3,4,3,3,6,4,3
39,Joshua Creel (SS),4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,5,4,3,4,5,4,3,5,3,4,5,4,3,3,3,4,5,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,6,4,4,4,4,3,4,4,4,3,3,5
40,Brian Gay (SS),4,5,3,4,4,4,4,3,4,3,3,2,4,3,4,4,3,3,4,4,3,5,4,3,4,5,4,4,4,3,5,5,4,3,4,5,3,4,4,4,4,5,4,2,4,4,4,3,5,4,3,5,4,4,6,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,4
41,Russell Knox (SS),4,4,4,3,3,5,3,3,4,4,4,2,4,4,2,5,5,4,4,4,3,5,4,4,3,4,4,4,3,4,4,4,4,2,3,5,4,4,3,4,4,4,5,4,5,4,4,4,4,5,3,4,3,4,4,5,3,4,4,5,4,3,4,4,4,2,4,3,3,6,3,4
42,Peter Malnati (SS),4,4,3,3,3,5,4,3,4,4,4,4,5,4,2,4,4,4,5,4,4,5,4,4,3,3,4,4,3,4,4,5,4,3,3,4,5,4,3,4,4,5,4,4,4,3,5,4,3,4,2,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,3,5,4,4
43,Lanto Griffin (SS),3,3,4,4,3,3,5,4,4,3,3,3,4,4,5,4,2,4,4,4,3,5,4,3,2,4,4,4,3,3,5,4,4,5,5,4,4,5,3,6,4,3,5,4,4,4,4,5,4,5,4,4,3,4,3,4,4,4,4,5,3,3,4,4,4,3,4,3,3,5,3,3
44,Austin Smotherman (SS),5,4,3,3,3,3,5,4,4,3,4,2,3,4,4,4,3,4,4,3,4,4,5,3,3,4,5,4,5,3,5,5,4,3,5,4,5,4,3,4,5,4,4,3,4,4,4,3,4,4,4,6,4,3,3,4,3,3,3,5,4,3,6,3,4,3,4,3,3,5,3,4
45,Doug Ghim (SS),5,4,3,4,4,3,4,4,4,4,3,3,4,4,3,3,3,4,4,3,4,4,4,4,3,4,3,4,4,3,5,4,4,5,5,4,4,4,3,4,5,5,4,3,5,4,5,4,5,3,3,5,4,4,3,4,3,4,5,3,4,2,4,4,3,3,4,4,2,5,4,4
46,Bill Haas (SS),4,4,2,5,4,4,2,5,3,4,3,4,4,5,3,2,3,4,4,4,3,4,4,5,4,3,6,4,5,2,4,3,3,5,4,4,4,4,4,4,4,4,4,3,4,4,5,3,4,4,4,5,3,4,4,4,3,5,4,4,4,3,4,4,4,3,4,4,3,5,4,4
47,Mickey DeMorat (SS),4,4,3,4,4,5,4,3,4,4,4,3,4,3,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Jim Herman (SS),4,4,3,4,3,4,4,2,3,4,4,3,4,4,3,4,4,4,3,4,3,5,4,4,3,5,4,4,3,4,3,5,4,3,4,4,4,5,4,6,4,3,4,4,4,4,4,3,4,5,5,5,4,4,4,3,3,4,4,4,4,3,4,4,3,3,5,3,2,5,4,5
49,Brandt Snedeker (SS),4,4,3,4,4,4,2,4,4,4,3,5,4,5,4,3,3,4,6,4,3,3,4,4,4,3,4,4,4,3,3,5,3,5,4,4,4,5,2,4,5,6,5,4,5,4,4,3,4,4,2,4,3,5,5,3,3,3,4,4,4,3,4,3,4,3,4,4,3,5,3,4
50,Dylan Wu (SS),4,3,3,5,4,4,2,4,4,4,3,4,4,4,4,3,3,4,5,5,3,4,5,4,4,3,3,5,5,3,4,4,3,4,4,4,4,4,3,4,4,4,4,2,3,4,4,3,4,4,3,6,4,4,4,5,3,5,4,4,4,4,4,4,4,2,5,5,7,3,2,3
51,William McGirt (SS),4,4,2,3,4,3,5,4,4,4,4,3,4,4,4,3,3,4,4,3,5,4,5,3,2,3,5,3,4,4,5,4,5,3,4,3,4,4,4,5,4,2,5,4,4,4,4,4,4,4,4,4,3,4,4,5,3,4,4,3,5,4,5,5,4,4,4,4,4,3,3,4
52,Kevin Streelman (SS),4,3,3,4,3,5,4,2,4,4,4,3,4,5,3,5,4,4,4,4,2,4,4,5,3,4,4,4,4,3,4,5,4,3,4,4,5,4,5,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,3,3,4,5,4,3,4,4,4,3,4,4,3,5,5,4
53,Brendan Steele (SS),4,3,3,3,4,4,4,3,4,3,4,3,4,4,3,5,4,4,4,4,3,5,4,4,3,4,4,4,4,4,4,5,3,3,3,4,5,4,4,5,4,4,4,4,4,4,4,4,3,6,5,4,3,3,4,3,3,4,4,5,4,3,3,4,4,3,4,5,4,5,4,3
54,Nate Lashley (SS),4,4,2,4,4,3,4,3,4,4,4,2,4,3,4,3,3,4,5,3,4,4,6,4,3,4,4,4,4,3,5,4,4,3,6,4,4,4,3,4,4,4,5,3,5,4,5,3,4,4,4,4,5,4,5,3,3,4,4,5,4,3,4,4,4,3,4,3,3,4,4,4
55,Adam Hadwin (SS),4,3,3,4,4,4,3,5,4,4,3,4,3,5,4,3,3,4,5,4,3,4,4,4,4,2,4,4,4,3,5,3,3,5,3,4,5,5,3,5,4,3,5,4,4,4,4,3,4,4,5,6,3,4,4,3,3,4,5,6,4,2,3,3,3,3,4,4,4,5,4,4
56,Lee Hodges (SS),3,3,4,4,4,3,2,4,5,3,4,3,4,4,3,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,4,5,5,4,3,5,4,4,2,4,4,3,5,4,4,4,4,4,4,5,5,5,4,4,5,4,3,4,4,4,5,3,5,4,5,3,4,4,3,4,4,4
57,Patrick Rodgers (SS),4,4,3,4,4,2,5,3,4,4,4,2,3,3,4,3,3,5,4,4,5,4,4,4,3,4,3,4,4,3,6,4,4,3,5,4,4,3,4,4,4,2,5,5,4,4,5,2,5,4,4,4,3,4,4,4,3,4,4,3,5,4,3,4,5,3,4,4,6,6,3,4
58,Michael Thompson (SS),4,3,3,3,4,4,4,3,4,4,4,3,4,4,3,5,4,3,4,4,3,5,4,3,3,5,4,4,4,4,4,5,4,2,4,5,4,5,3,4,5,5,3,3,4,4,5,3,5,3,3,6,4,4,4,4,3,5,4,5,4,3,4,3,4,3,3,4,3,5,4,4
59,Scottie Scheffler (SS),4,4,3,3,3,3,5,4,3,4,4,3,4,4,4,3,2,3,3,3,4,4,5,4,3,5,5,4,5,3,5,4,4,3,5,4,4,5,4,3,6,4,4,4,4,4,4,3,4,4,3,6,4,5,4,4,3,5,4,4,4,3,4,4,3,3,3,4,3,5,4,4
60,Brian Harman (SS),4,4,3,3,4,4,3,3,4,5,4,3,4,4,3,4,3,4,4,3,3,5,4,4,3,5,4,3,4,4,4,5,4,4,4,5,4,4,2,4,4,4,4,3,3,3,4,6,5,3,3,6,4,4,5,4,3,4,4,4,5,3,3,4,4,3,4,4,3,7,4,4
61,Roger Sloan (SS),4,4,2,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,5,4,6,3,3,3,4,4,4,3,5,4,4,3,6,3,4,4,4,4,4,5,4,4,4,4,5,2,5,4,3,5,6,3,3,4,4,3,3,4,6,3,3,4,4,4,4,5,3,5,3,3
62,Vince Whaley (SS),3,4,3,4,5,5,2,5,3,3,5,4,4,3,3,2,3,4,5,5,2,4,4,5,4,3,4,4,4,3,3,4,3,8,3,5,4,4,4,4,5,4,4,3,4,4,5,3,4,4,3,4,4,4,6,4,3,4,5,5,4,3,4,4,4,3,3,4,4,5,3,4
63,Jared Wolfe (SS),4,4,2,5,4,6,5,3,4,3,4,4,4,4,3,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Sung Kang (SS),3,2,4,4,4,4,3,3,6,4,4,2,5,4,5,3,4,3,4,4,3,3,4,3,6,4,4,4,3,2,4,5,5,4,2,4,4,4,3,4,3,3,4,4,4,5,4,3,4,5,4,10,4,4,3,4,4,3,4,5,5,3,4,4,3,4,4,4,3,6,4,3
65,Nick Hardy (SS),4,4,3,3,5,5,4,2,3,5,4,2,4,4,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Matt Wallace (SS),5,3,3,4,4,3,5,3,4,4,3,3,4,4,4,3,2,4,4,3,4,4,4,4,3,4,4,4,4,4,5,4,4,3,5,5,4,4,4,4,6,5,5,3,4,4,5,3,4,4,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,5,4,3,5,5,4
67,Davis Love III (SS),4,4,3,4,5,3,2,4,4,4,4,3,6,4,3,3,4,4,4,4,3,4,4,3,5,4,4,5,4,4,3,4,4,4,3,4,4,6,4,6,5,5,4,3,4,5,4,4,4,3,3,5,5,4,4,4,3,4,3,4,3,4,4,4,4,3,4,4,3,5,4,3
68,Kyle Stanley (SS),4,3,4,4,5,4,3,4,4,4,4,3,4,4,4,3,5,4,4,4,4,5,3,3,4,3,4,4,3,3,4,4,5,4,3,4,5,4,4,4,5,5,4,4,5,4,5,4,4,4,3,6,4,4,3,4,3,4,4,5,3,3,4,4,3,3,4,5,3,5,4,4
69,Scott Piercy (SS),4,4,3,4,5,3,3,3,5,3,4,3,5,4,4,3,5,4,4,4,2,5,3,4,5,4,4,4,3,3,4,3,4,4,3,5,5,4,2,4,4,4,4,4,4,5,5,3,4,4,3,5,4,4,6,3,4,4,4,4,6,2,4,4,6,2,5,5,3,6,4,4
70,Kiradech Aphibarnrat (SS),4,3,3,4,5,4,4,3,4,6,4,3,4,4,3,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Brice Garnett,3,4,3,4,4,3,5,4,4,4,3,3,4,4,4,3,3,4,4,5,3,4,4,5,3,4,4,4,3,4,6,4,3,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Harris English,4,4,4,3,3,5,2,3,5,3,3,3,4,4,4,4,5,6,4,4,3,4,4,3,5,4,4,4,4,3,3,5,5,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Robert Streb,4,3,4,3,4,5,3,3,4,4,4,2,5,4,4,4,5,3,4,5,3,4,4,3,5,4,3,5,4,3,4,4,5,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Jason Day,4,4,3,4,3,3,5,4,4,4,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,David Lipsky,4,4,3,4,3,5,4,2,4,4,4,3,4,3,3,5,4,4,4,5,3,4,5,4,3,4,4,4,3,4,4,6,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Brandon Hagy,5,4,3,3,4,4,4,2,3,3,3,3,3,3,3,6,4,4,4,5,3,5,4,4,4,5,3,4,5,4,5,4,3,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Kramer Hickok,3,4,3,4,4,4,3,4,5,3,4,3,5,3,4,3,5,4,4,4,3,4,5,3,5,4,3,3,4,4,4,4,6,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Bronson Burgoon,4,3,3,4,3,4,4,3,4,4,4,3,4,4,3,4,5,4,4,3,4,5,4,5,3,5,4,4,4,4,3,6,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Chesson Hadley,3,4,3,4,4,3,4,3,3,4,3,2,4,4,4,4,3,4,4,4,3,6,4,4,3,5,4,7,3,4,4,5,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Patton Kizzire,3,3,4,3,5,4,3,3,4,4,4,3,4,4,4,3,4,5,4,4,3,4,4,3,5,4,4,4,4,4,3,5,5,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Brendon Todd,3,3,3,4,4,5,3,2,4,4,4,3,4,4,3,5,4,4,4,5,4,6,5,3,3,5,4,4,3,3,4,6,4,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Justin Lower,4,3,3,4,5,3,3,3,5,4,4,3,4,4,4,3,4,4,3,6,3,3,3,4,4,4,5,4,4,4,4,4,5,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Brian Stuard,3,4,4,5,4,4,2,5,3,4,2,4,5,6,3,3,3,5,4,4,4,4,3,3,6,4,5,4,4,2,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,D.J. Trahan,4,4,3,4,4,4,3,5,4,4,3,4,5,4,4,4,4,4,4,5,3,4,4,4,5,4,4,4,3,3,4,3,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Adam Svensson,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,5,4,4,4,2,5,4,4,4,3,4,4,4,4,3,5,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Greyson Sigg,4,3,3,4,3,4,4,3,4,3,4,3,3,4,3,4,3,5,4,4,4,5,4,4,3,5,4,4,4,4,4,6,3,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Alex Smalley,3,4,3,4,4,5,5,3,4,4,3,3,4,3,3,4,4,4,4,5,3,5,4,5,3,5,4,3,2,4,4,5,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Hayden Buckley,4,3,3,3,4,3,5,4,4,4,4,3,3,4,4,3,3,6,4,5,4,5,4,4,3,5,4,4,3,4,4,5,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Doc Redman,3,4,3,5,4,4,4,4,4,4,3,3,4,4,4,2,3,3,4,4,3,5,5,4,6,4,4,4,4,3,4,5,5,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Emiliano Grillo,4,4,3,3,4,4,3,3,4,4,4,3,5,6,2,4,4,4,4,4,3,5,4,4,3,5,4,6,3,4,4,4,4,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Lucas Glover,5,3,4,5,4,4,3,5,4,4,3,4,3,5,4,3,4,4,4,5,3,4,3,4,5,5,4,4,4,3,4,4,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Danny Lee,4,3,4,5,4,4,5,5,3,3,2,4,3,5,4,3,4,4,4,4,4,4,4,3,4,3,4,5,4,3,4,4,4,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Davis Riley,4,4,2,3,4,3,5,4,4,3,4,4,4,3,5,4,3,4,5,3,3,5,4,4,3,4,4,4,3,4,4,5,4,3,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
